brightness_mean,brightness_std,brightness_min,brightness_max,brightness_skew,visual_score,id
161.2547817804784,10.120299688736134,140.81067756558642,176.41972415123456,-0.6064271273916519,24.899837,7602656035161050390
68.10439513406635,26.010559794474926,30.87836082175926,124.01394965277778,1.2283374698902396,24.02511,7590718903144287510
204.68099419487848,9.795100003730795,177.32994550540124,212.57322627314815,-1.6210196980973723,21.658928,7571821778746592534
133.06722770785106,0.6909181428792285,131.6777406442901,134.0424570794753,-0.4845071477731972,30.631176,7569927329154190614
160.69367392457562,13.454531742753986,144.4517963927469,187.7455184220679,0.3644054884054385,23.785206,7566270741134462230
125.83733660662615,3.5176442203862464,120.02695939429012,134.86927710262347,1.23411625756458,22.923035,7536170254989315350
141.29400329589845,20.41328964147871,121.19561258951823,212.411861843533,2.6497062671381517,26.408464,7520640970199698710
131.72670383029515,14.628128861263274,113.5589665316358,158.28429880401234,0.35163146119506894,24.918936,7496799936558796054
138.31805621865357,13.467786811911806,115.58076292438271,160.8991333912037,-0.12362301077850757,23.038532,7487960173529582870
130.44861236496914,8.285851836294054,109.92393132716049,140.738878279321,-0.8582309638384533,23.317959,7478712216724802838
126.98650170597028,3.3272912134004287,121.39171296296297,130.69651475694445,-0.41914576709303697,25.26692,7470850262840691990
131.70129602502894,9.996561776068981,116.6661222029321,159.34019241898147,0.9989466910288461,27.387192,7424512450856357153
119.96270046657986,4.359929845426746,114.10059220679013,125.59526331018519,0.01782322989611705,24.616726,7416286728513735968
130.10340630425347,12.629211855358417,112.10222113715278,155.06107855902778,1.0793216584781997,25.066336,7374727208394411297
167.7045902355806,10.461657604935523,150.62547743055555,179.56276475694443,-0.7282164465755228,26.083557,7361057454454508833
165.03003665123455,2.2053093302925597,160.5871021412037,168.00903501157407,-0.6443672724234009,24.041922,7343975400122354977
130.59718337070797,6.614052442360518,118.52832706404321,137.39695216049384,-0.5822604094164353,28.63046,7322847358646078752
178.82571666023662,3.9125750501132717,170.2282817322531,184.05173514660493,-1.01505850050428,25.366236,7311689753676533024
192.0193943504051,8.304953003912173,176.50596064814815,203.17080439814814,-0.14282222529616645,30.264317,7307595143559859488
138.66412534360532,10.79312169917516,124.18972270447532,164.5113671875,0.5915851765451622,25.59208,7298756408994991393
87.01778496636285,27.745608482738547,50.82804036458333,130.8417328559028,0.09583378239663248,25.933512,7272755309658098976
115.0310575508777,26.69656640879231,76.60224681712963,144.05889371141976,-0.41382772535862106,24.989218,7226766521719213338
144.03340042679397,1.4182761314964012,141.93554783950617,147.28073398919753,1.0097840786273835,25.191113,7224139299594194203
133.2342066032504,9.558090467444424,115.62431134259259,153.76341676311728,0.4357654335038671,26.827019,7208566584535764250
123.9438013785019,8.181687524436654,112.32398196373457,140.6000361689815,0.5472767576025573,25.681316,7205976379370851589
100.25835105613427,9.259668884428129,87.06062548225309,108.99165605709877,-0.49152351749225254,28.179771,7177404002508803334
97.49544454692322,6.362336630628888,90.78353829089507,114.14586757330247,1.1370237527187852,28.324657,7164792237543394566
176.0730911518615,16.07965192361286,160.75136236496914,203.83084394290123,1.0213385736242522,24.700977,7162183685423385862
92.23131260247877,3.8284804079909134,84.88961130401235,96.98857880015431,-0.40022024424253144,24.08867,7153997940774882565
130.9145746527778,1.6266063291021582,127.77107445987654,133.78976080246915,-0.12480630535487147,22.293232,7143619564775968006
134.52213445216051,12.132908690177038,115.41086612654321,148.79502314814815,-0.19938647523914332,24.181631,7138043316087606533
139.74400621202258,33.11661500981337,91.22336805555555,177.5195095486111,-0.18785862094721098,26.325071,7114705253899029765
116.28838880750868,20.641997219050428,74.26407552083333,151.74894205729166,0.10649480719358201,21.169289,7107270367303044358
157.44116666581897,28.69505707661747,71.9124755859375,192.21700032552084,-1.332232006168811,23.557308,7101685930276293894
129.6327720811632,12.9285983387915,109.91681640625,155.18691948784723,0.39209164128922885,27.511612,7096121724990655749
116.91433627658421,2.3448361227303303,113.68808485243055,121.24947374131945,0.3393024650666284,29.98864,7079814734664436998
104.95443299093364,3.522040753446568,97.05305169753086,111.79358796296296,-0.3768346921336027,29.231041,7071272731286834437
126.48871710883247,7.988345312396311,114.48828016493056,136.07824652777776,-0.10030369434076923,28.826075,7067569943449046278
173.5419932047526,14.094670692210709,149.72817491319444,196.1054470486111,-0.3226740386863173,25.923693,7063121025394855173
136.30153253343371,19.046523617184807,113.72874111599393,166.84520467122397,0.5041395805364131,25.876055,7023313220278553862
125.91959444681805,23.046823737836824,90.42208014594183,154.12360127766928,0.04777804306506916,22.592505,7019559155425955077
146.84968206617566,6.636217350623504,134.33987087673611,159.37914360894098,0.2505763768873412,22.220106,6958797242429934854
95.67418416341147,17.87101280745096,72.85520935058594,122.75835333930121,0.4214265492456433,21.828793,6940653001791130885
135.24163744184708,3.129441670317819,129.7681630452474,140.25604248046875,-0.1103384142508438,27.777073,6927911225066130693
127.86489655671296,11.099123164383641,104.60816550925927,146.25898533950618,-0.5300447791520119,22.951742,6896446483080482050
138.16531406732253,8.377699296685469,126.17038387345679,151.1300250771605,0.049682440313065186,27.608662,6893888228848389377
144.72274353780864,17.584868622303084,118.28050154320988,174.62370949074074,0.2379889264308257,25.240355,6891645296233794817
76.60598882039388,1.2392862985030062,74.7683597140842,79.39836290147569,0.6718880582015949,27.31202,6883561429727726850
162.96831139081792,7.0574920731785555,153.03478587962962,174.48481674382717,-0.13304627492409338,21.065105,6876362124260691202
116.73082260320217,3.209661234430153,110.31880015432098,122.45511188271605,-0.4718511788183498,24.183008,6874890977631390978
120.8905630304784,4.574385417098372,113.8641300154321,126.11424189814815,-0.45592620010963036,30.312859,6855731886438763781
107.03576943479939,9.64012659269921,80.85974537037038,126.65288194444445,-0.6302620716537692,20.843906,6852640471013920006
126.6878464988426,33.62932920684433,106.08231095679012,254.29002314814815,3.3737242889724053,23.179718,6847902541095668997
158.5229053337191,4.142299916107066,147.02954668209875,162.9896199845679,-1.2675098294573472,27.012962,6802558843114114310
131.4454286722702,0.392285341174999,130.93426979766267,132.19538090877376,0.6086503840173305,24.669678,7603743614157458710
112.05707172911845,0.9598480281922617,110.00607542438271,113.74598668981481,-0.18890882985087265,24.076977,7595972634450431254
139.3917390803762,5.141313019649104,130.8680550707776,148.34001114989334,0.19996945534045826,30.702417,7587402623129636118
146.21866987179487,7.479470602126727,136.51099664224665,158.26678985696842,0.2950934001819111,25.186817,7587440240327937302
146.1315572943921,4.687135990753319,137.81703623757195,153.23252005930578,-0.3216573071388838,25.78572,7584845578429828375
46.05005105854552,3.435602938783064,37.26408805941358,50.57546055169753,-1.2117807099231064,24.996433,7581822570454879510
167.38121954600015,12.551688439124865,136.00024244520398,188.86721801757812,-0.9737039087505865,23.82096,7579299127637363990
107.14522246937693,21.073520773951955,76.76717833719135,142.97204571759258,0.23890636830553186,27.184183,7580305629634399510
159.55826281233647,0.4626680610504614,158.8139968166754,160.35006432060004,0.31586426582291044,24.194662,7578925701114481942
138.99403426168317,0.8213747964365253,137.52046974985456,141.0239606360287,0.6355427749126499,24.47589,7577797962017918230
159.25998828807167,6.701233202864423,151.05327541748525,168.3701139898494,0.06365548666018818,23.609146,7576309328584592643
163.50446372561987,11.084693075826804,150.3781992594401,193.06861877441406,0.8686385859886017,19.57687,7575167976853228822
139.39666330507896,17.18124445554953,119.09668607026144,167.92984579248366,0.29331518128583456,21.130243,7574884067729050902
126.73607369231141,7.428395615041711,112.87217762264882,138.34364165212332,-0.37030449406225713,25.491417,7572598154063990038
103.31897729190779,13.516809137738806,88.62943045910494,120.36664737654321,-0.0058909305162384165,26.812374,7567386738709073174
182.3492076280382,3.5471406184081276,176.2508232060185,186.1229470486111,-0.6057362109243289,22.926327,7566939859156290838
133.83057279610338,19.7287173001863,114.06258777006173,189.70619743441358,1.6891681678028903,21.485554,7565890573115165974
98.33444902584877,23.452328959073824,32.96078848379629,134.6593822337963,-0.944741283383363,25.714434,7563265888623840534
128.32484962745949,36.33087144140371,59.27429012345679,174.67135609567902,-0.46658645896087103,24.346277,7556999098637880598
109.72793969425155,2.482475873211036,105.96457706404321,112.78533661265432,0.008663104422679892,23.015247,7551795663772798211
95.29946979287229,6.2162749173964755,88.98343701774691,105.35552420910494,0.5993346596655998,26.983404,7549089036447649046
106.36178334554036,6.537450968738681,94.83628506130643,119.6719241672092,0.2337812573888652,26.916388,7547744113433627926
103.448363410102,21.259463469696904,69.85105556911893,144.32988484700522,0.2029345729587596,21.652851,7542538735116684566
121.2544514371142,3.2895346911332144,116.10148341049383,127.0974469521605,0.03711069251297173,27.71199,7541326779697564930
60.984807400173615,1.419248151163218,58.696924189814816,63.76759982638889,0.4872308102879439,26.004019,7539973950877584662
123.1211748123169,3.127669858329173,116.99747551812067,127.08933512369792,-0.41532077902876796,31.318668,7535846854743821590
118.18627347969715,4.432244852707295,112.65218267746914,130.1678944830247,1.0679226681589047,27.334259,7535846685101149462
113.93924638960097,22.33042747974106,87.22786288791232,151.87852647569446,0.793248685139111,26.172882,7535846060476976406
131.69270209418403,16.609374408893434,99.88551986882716,148.11882667824074,-0.9147605018621197,22.617758,7535476048444558614
120.86339596595293,7.246791599635906,114.37081066743828,138.63096836419754,1.5584280941505775,28.197147,7535123405562006806
146.6204621491609,15.569583770453908,123.1215948109568,175.64061535493826,0.6407579486337452,20.525574,7533124404062981398
113.4444989098443,10.922756768218544,97.37385898166232,128.45821465386285,-0.11911529574676705,24.148891,7532382235463339286
107.01230465735918,8.619251511831463,97.25682822145062,122.0110334683642,0.5256932149008154,28.001467,7528433357093358870
91.23039059485919,18.611979354270044,63.981132330246915,116.16976900077161,0.0029262063457705643,24.922215,7510479503592901910
87.85399218147184,50.138671047023195,1.777377025462963,134.4403665123457,-1.075443632782244,21.428734,7509512878026788118
125.01965386284722,2.696584530011147,120.94935860339505,128.66908516589507,-0.33106732576923054,24.358276,7504668782045039894
142.66013122558593,19.89934251424884,106.03668511284722,167.1079340277778,-0.6719981548531357,22.65766,7495322095065238806
152.5359036820023,4.972029810931414,144.02710599922838,163.24741560570988,0.7560523524272394,25.34447,7494238893546474774
166.88827748239777,13.574172926938248,129.84395109953704,188.80609471450617,-1.2057595016742764,23.839907,7490222588883422486
121.04050084997105,5.293621922573294,113.70106867283951,129.06994405864197,0.10985816681986382,23.861738,7488220279244623126
160.43115270543984,16.819935058959853,132.67506269290124,199.6890306712963,0.3820598454218114,25.799673,7486138878026321174
148.83169376326197,16.552674188590785,128.24156442901236,174.77236352237654,0.4838481411076859,24.344612,7483898615803612418
148.21945098500194,18.698042096660483,112.89858651620371,179.53731288580246,-0.13437902527749193,24.207064,7480918194438278422
172.81831720799576,13.726927173362075,144.02428337191358,186.15326581790123,-0.9214114526246928,24.51852,7480563839319264534
144.2938547092014,11.567553981154079,129.19005750868055,165.16689561631944,0.3303895476726908,25.001307,7471286673494527254
36.51633891541281,18.640818964675923,0.014486882716049383,59.56749083719136,-0.35105225222282943,20.888765,7470532387223407904
120.37980122130594,21.618169592620355,64.47454861111112,141.40232494212964,-1.287548891760822,22.279713,7468709057516326177
143.4177049274209,8.547458396326885,125.46509645061728,153.12012972608025,-1.0192398768455553,25.346367,7468323433714126112
152.84964711130402,1.8651696501336825,150.93081452546295,156.28328993055555,0.8390639414116942,30.233652,7466109584952855840
94.27125602816358,34.92293423440572,35.5267862654321,141.4022270447531,-0.21829692173797702,23.603819,7463198577188146464
153.39643967616706,23.447132232934095,118.60087287808642,189.80942370756173,0.06089106859315747,21.289278,7458328611213298976
152.42426480516974,24.803969293875355,106.18993489583333,178.6145847800926,-0.8519975445904406,21.107374,7451579890048027937
99.70461781819662,30.28616190265373,24.03833685980903,142.10174560546875,-0.677367085770927,22.066862,7443846446362774817
154.65987524715473,28.37246580721882,104.78992814429013,177.8112639853395,-1.0789469843916706,22.816765,7436439641298865441
160.72395990065587,9.468603437817084,145.66820505401233,171.23951967592592,-0.4782231783897263,27.077616,7423318018853178657
124.49166247709299,17.69523217332848,88.867472029321,151.78173514660494,-0.6177855541392282,20.148436,7414073681992895776
114.48647858796296,9.904713439115753,97.40143566743828,141.1186000192901,0.7135148826991528,25.434225,7397062762150513952
137.45391167534723,2.5261690122470832,131.62558111496912,140.48622106481483,-0.7387697225979085,30.443604,7395189160081935649
50.832906569492664,24.27421558588201,25.672695794753086,102.96829137731481,1.1243600528989657,28.741842,7350221322317761825
160.43604718243637,11.172143264605712,132.36246720679011,178.55675829475308,-0.5792204057033737,28.465992,7343530174526377249
98.91795871310764,41.07359805909867,27.973250868055555,151.49478407118056,-0.6107464925363483,23.161312,7336238126651706656
121.81340832368826,11.438964994408686,88.38641975308641,133.6184196566358,-1.4752932121585793,24.740988,7329933240775527713
122.46546832802855,8.856270755212947,108.29366608796296,134.6353264853395,-0.1026187279217958,25.58049,7329526946751089953
129.57739363305365,24.752024363113886,95.55262297453703,176.54877652391974,0.8903991314590614,23.939474,7316851921288006944
158.8306189416956,19.74049358096426,126.15210069444444,178.89022231867284,-0.4863523666908306,23.77937,7300927450463194400
149.05548737702546,1.5117361450738516,147.01019434799383,151.73723958333332,0.30086938602712676,25.028797,7297177472615861536
118.438820054796,28.019787893889912,41.53894639756945,189.9878276909722,-0.1983608987205765,25.33793,7296855348714016033
101.68656988450039,5.765944552215206,95.98120177469136,111.82705343364198,0.6288718640568028,29.203722,7290823677195603233
144.92371355975115,4.653508661924209,131.05977671682098,149.39166859567902,-1.6079446625397484,24.07067,7261565962875358491
122.93852731963734,7.245474214468209,111.37104166666667,133.3774710648148,-0.1691212133976136,25.235891,7260104911830945051
99.14910520953896,15.64933741807588,83.30254099151234,127.54215856481481,0.8366634834935319,25.036146,7257874855037586714
112.13950599199461,7.272781148606984,101.04525173611111,129.3028621720679,0.5684973957513911,27.113136,7210751695771553030
107.37252884476274,44.21949828401268,0.9370196759259259,137.29283613040124,-1.4444106870143354,21.553747,7193808719287766278
131.0900181447724,3.4319170486170036,126.73465808256172,137.54095003858023,0.4594416963149508,25.712227,7192709681280781574
150.72027675298997,1.716097446175037,147.24,154.26862172067902,-0.0061116772078614184,32.523445,7191884217595219206
109.79560869381751,6.412385309552602,98.26778115354938,120.06902777777778,-0.10568949606837104,26.498255,7190283346373610757
149.5993061282311,0.48539657313161116,148.77649016203705,150.21191165123457,-0.2272602143269688,26.214273,7184460864404229381
61.73427049424913,24.449319947157985,31.393266059027777,110.10319769965278,0.8260533543580383,25.029333,7183681305203330309
178.1970758734809,10.261765648247204,169.49950846354167,197.73776258680556,0.7531126640347856,24.209728,7171449726158589189
180.32582820939427,20.7679564751842,152.02771604938272,204.95896170910493,-0.2736262017400715,22.25399,7168916057166597382
138.77792500813803,34.71829481362872,45.89031032986111,185.2393674045139,-0.6812962340143685,22.724958,7164397666472873222
141.03511242525076,12.009286099769987,123.9619782021605,162.16295572916667,0.18366493366741493,25.656853,7161354120849427717
109.83230109320746,2.1611388814335797,106.57877170138889,112.80531575520833,-0.44299584311731083,22.901024,7143175958978186502
127.79172770182291,1.5043707569658313,122.58225043402778,129.195625,-2.5029441216107453,28.506517,7132514036276628742
140.10089999728734,27.359464511020626,106.10440863715277,175.6026388888889,0.3979631156210195,23.514292,7124374690520419590
122.19238895840115,13.252463849402332,90.97247314453125,141.0228474934896,-0.884885538565216,21.944847,7094270154275605765
106.4517490841177,31.5962188491409,43.7472762664524,140.69043895393327,-0.6180895965680169,21.809757,6958338154617228549
110.3642176522149,4.804498350920159,104.15965779622395,120.89203219943576,0.6120565404774723,24.459743,6955364241213771014
23.652985996670193,16.358936599452818,5.205401950412327,55.07839118109809,0.4619902281337363,20.075615,6921604099553119494
109.35329384273953,9.14342929949338,90.0138922797309,127.77964782714844,0.48657167832004206,26.847176,7604808799404264726
69.21543015374078,51.73770735063495,2.2467159695095487,187.91115146213107,0.6186432278564563,20.925972,7603273994216738070
100.02404290846836,6.654807540925303,90.93439187885802,118.5162890625,1.1092452627097409,24.919878,7596993704146046230
124.80338774787054,7.681983553843948,103.63970269097223,133.24493408203125,-1.2617933271595847,18.23072,7593041331174362390
79.10784369574654,19.794284902308387,49.60150993441358,130.3325462962963,0.8510291660054391,25.257624,7589754729350155542
42.31661331741898,1.3290138466787662,39.99397617669753,44.52823688271605,-0.1951630929478888,25.671015,7587308013363449121
123.51900447892554,21.740729639181662,95.72266975308642,197.14411699459876,2.255162286964792,23.120676,7583720650200730902
96.6323461009838,26.006928137486845,2.9356510416666666,121.52568431712963,-2.768243904868757,25.161797,7577768828214512918
129.01101369598766,19.98760481251531,98.16128182870371,167.1913855131173,0.4754418192325482,22.925373,7575831202117045526
161.1513664942612,46.68907560494138,0.0,199.56738233024691,-2.5178097899339487,18.67696,7574767270392532246
152.4052329237149,39.85151026722044,1.988433167265284,191.27428841771908,-3.283935980436813,22.95915,7572922723836431638
100.08140309651694,6.353666328299435,89.82364400227864,109.53740098741319,-0.4874663605666892,24.092678,7569206708090850582
53.1320128970676,46.12054583591855,3.5846082899305554,132.41854010687933,0.7069557989731391,20.779482,7568382003330993430
128.80555831061469,33.286002230540035,1.753233167860243,146.59274291992188,-3.4394845061466555,24.58987,7566297785914412310
19.559336132473415,19.28742693295033,1.0118476019965277,58.0417226155599,0.750018565059811,15.666558,7563724139240885526
98.88487533757717,12.811496227600266,52.9616478587963,115.45793740354938,-2.7139475588700073,24.52045,7556661292233379075
94.71012412177191,17.099016960929838,66.18829515245226,127.28380499945746,0.49704980970270307,25.691084,7553924193562266902
160.3620375527276,22.294135588533766,74.35268147786458,168.10798136393228,-3.56822573431591,27.281288,7553554500972367107
80.44047978153935,51.53055080898684,5.111882716049383e-05,164.2748292824074,-0.3856570748080539,18.584427,7545446733921209622
132.323291460673,49.98595133215906,0.0,180.26199849446616,-1.400448609403635,21.160524,7537707440142454038
168.24877946748342,1.1696880643041292,166.30742596960167,170.7297202568134,0.2801070554869151,32.514816,7480851478555659543
116.17248745388454,9.301819539337831,103.55926974826389,130.3053634982639,0.188565597222345,27.328587,7478288153153916182
162.84663030307416,9.504156834621968,150.6660637044761,193.5660231529757,2.2017803617233143,24.219357,7476404323317222658
147.2132285563151,6.708898495347998,140.45163302951389,159.76621527777777,0.8196892261309409,29.536266,7474625701350509846
74.89068060980904,36.71513076153744,21.443974609375,126.28601996527777,-0.23134503032852322,21.729605,7473095088948759830
122.76179203977827,36.84198226694854,38.27773547487546,182.413898364739,-0.7266423729143505,21.67672,7471251146288418070
108.51842309268906,29.13993432391699,62.110977044753085,191.3135402199074,1.1362750682655307,24.946129,7468715378743528736
121.58773301866319,14.565361742921509,73.66411361882716,133.2588565779321,-2.217414341754567,17.325035,7467231080735690017
141.80161159939234,32.03422794593255,70.39897280092593,176.12910108024693,-0.6856077312409724,21.675196,7466117788898315552
114.31964020905671,29.76345923455728,66.0805362654321,203.96924672067902,1.349762756012582,23.014458,7465375886779403552
159.27440471884645,19.14904413845098,129.7758270640432,199.7256606867284,0.48694951132672687,22.792603,7463520186876939552
65.00506329571759,35.70472605679997,21.599771412037036,167.7989197530864,1.3875030769434584,22.433498,7458325240628661537
144.5146844557774,28.23560377468986,90.35882667824075,204.5552662037037,0.053882582842790336,22.812838,7456840693982465312
149.00414629147377,17.318387546228234,114.91149450231481,183.76949025848765,-0.17258466889074522,23.854094,7454985264952266016
95.02241204155816,15.358783490798965,85.13928276909722,152.91356662326388,3.2928097660918954,23.972307,7452758752337399073
116.34305474175346,34.470774715844534,82.93647617669752,226.4749257330247,1.8099289838332242,23.158436,7452387800818666785
141.66175640953912,32.10202542073493,98.22311570909288,217.2722659640842,1.0355747433231939,22.350899,7449430237114404128
134.52361234029135,20.44560645649717,106.23942735460069,184.23507520887586,0.7212553405314288,21.382101,7444595106025442593
111.97876273261177,28.252940962579622,57.203367445203995,166.57548353407117,0.10857400219667065,23.024311,7441626192760884513
134.0144353117766,7.410724338774259,118.3734129050926,143.17654272762346,-0.7903777385755305,23.448086,7440465091817999649
102.36596828036838,21.478548250872098,86.61618550618489,180.88168334960938,2.9653394571417753,24.438063,7437536576072125728
120.36700333960263,6.937616848703073,112.3832706404321,140.13599103009258,1.2356541325050723,26.419128,7436650165861141792
133.8705871129919,6.204068589420499,121.31257957175926,140.70779176311729,-0.9391283275949361,24.979937,7436403924350864672
